2026-08-10 01:02:05,031 | INFO | DatabaseService | Database connected: Supabase
2026-08-10 05:02:10,240 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&or=%28and%28created_at.gte.2026-08-10T00%3A00%3A00Z%2Ccreated_at.lt.2026-08-11T00%3A00%3A00Z%29%2Cand%28closed_at.gte.2026-08-10T00%3A00%3A00Z%2Cclosed_at.lt.2026-08-11T00%3A00%3A00Z%29%29 "HTTP/2 200 OK"
2026-08-10 05:02:10,524 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&order=created_at.desc&limit=20 "HTTP/2 200 OK"
2026-08-10 05:02:10,820 | WARNING | services.llm_review | Gemini market attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 05:02:13,855 | WARNING | services.llm_review | Gemini market attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 05:02:19,877 | INFO | __main__ | \U0001f9e0 Gemini market context: unavailable/skipped (HTTP 401)
2026-08-10 05:02:19,877 | INFO | __main__ | \U0001f9e0 Gemini signal review skipped: WAIT hourly status
2026-08-10 05:02:19,909 | WARNING | services.llm_review | Gemini news attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 05:02:22,939 | WARNING | services.llm_review | Gemini news attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 05:02:28,990 | INFO | __main__ | \U0001f9e0 Gemini news review: unavailable/skipped (HTTP 401)
2026-08-10 05:02:29,037 | WARNING | services.llm_review | Gemini macro attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 05:02:32,056 | WARNING | services.llm_review | Gemini macro attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 05:02:38,113 | INFO | __main__ | \U0001f9e0 Gemini macro: unavailable/skipped (HTTP 401)
2026-08-10 05:02:38,473 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/session_plans?select=%2A&order=analysis_run_at.desc&limit=12&symbol=eq.XAU%2FUSD&plan_ready=eq.True "HTTP/2 200 OK"
2026-08-10 05:02:38,473 | INFO | __main__ | Session-plan ladder skipped: plan not ready (status=NOT_READY, reason=BUY alignment from macro; but authority WEAK — only 1 aligned source(s), needs 2 (or 1 with both an aligned sweep and zone support)) and no unexpired day map to fall back on
2026-08-10 05:02:38,723 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&status=in.%28OPEN%2CPARTIAL%2CTP1_HIT%2CPENDING%29 "HTTP/2 200 OK"
2026-08-10 06:02:05,563 | INFO | DatabaseService | Database connected: Supabase
2026-08-10 06:02:06,648 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&status=in.%28OPEN%2CPARTIAL%2CTP1_HIT%2CPENDING%29 "HTTP/2 200 OK"
2026-08-10 06:02:06,979 | INFO | __main__ | Market data integrity for XAU/USD: source=mt5 type=historical_ohlc grade=HIGH signal_generation=True pending_activation=True
2026-08-10 06:02:07,702 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/macro_context?select=context&id=eq.latest&limit=1 "HTTP/2 200 OK"
2026-08-10 06:02:07,705 | INFO | __main__ | Running agent: macro_fundamental
2026-08-10 06:02:08,306 | INFO | services.news_feed_forexfactory | ForexFactory: loaded 27 USD events
2026-08-10 06:02:08,311 | INFO | __main__ | Running agent: technical
2026-08-10 06:02:08,311 | INFO | __main__ | Running agent: classical
2026-08-10 06:02:08,311 | INFO | __main__ | Running agent: smc
2026-08-10 06:02:08,311 | INFO | __main__ | Running agent: price_action
2026-08-10 06:02:08,311 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 06:02:08,852 | INFO | __main__ | Running agent: daily_bias
2026-08-10 06:02:09,102 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates?select=%2A&is_active=eq.True&symbol=eq.XAU%2FUSD "HTTP/2 200 OK"
2026-08-10 06:02:09,350 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&order=created_at.desc&limit=20 "HTTP/2 200 OK"
2026-08-10 06:02:09,600 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/session_plans?select=%2A&order=analysis_run_at.desc&limit=12&symbol=eq.XAU%2FUSD "HTTP/2 200 OK"
2026-08-10 06:02:09,604 | INFO | __main__ | Session plan not ready for XAU/USD: BUY alignment from macro; but authority WEAK — only 1 aligned source(s), needs 2 (or 1 with both an aligned sweep and zone support)
2026-08-10 06:02:09,868 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/session_plans "HTTP/2 401 Unauthorized"
2026-08-10 06:02:09,870 | ERROR | DatabaseService | Failed to insert session plan snapshot in Supabase, falling back local: {'message': 'new row violates row-level security policy for table "session_plans"', 'code': '42501', 'hint': None, 'details': None}
2026-08-10 06:02:10,646 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/session_plans?select=payload&id=eq.SESSION_PLAN_20260810_060209_604166_9fd6a48f&limit=1 "HTTP/2 200 OK"
2026-08-10 06:02:10,899 | INFO | httpx | HTTP Request: PATCH https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/session_plans?id=eq.SESSION_PLAN_20260810_060209_604166_9fd6a48f "HTTP/2 200 OK"
2026-08-10 06:02:11,147 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&order=created_at.desc&limit=100 "HTTP/2 200 OK"
2026-08-10 06:02:11,385 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&order=created_at.desc&limit=20 "HTTP/2 200 OK"
2026-08-10 06:02:11,657 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&or=%28and%28created_at.gte.2026-08-10T00%3A00%3A00Z%2Ccreated_at.lt.2026-08-11T00%3A00%3A00Z%29%2Cand%28closed_at.gte.2026-08-10T00%3A00%3A00Z%2Cclosed_at.lt.2026-08-11T00%3A00%3A00Z%29%29 "HTTP/2 200 OK"
2026-08-10 06:02:11,907 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&order=created_at.desc&limit=20 "HTTP/2 200 OK"
2026-08-10 06:02:12,282 | WARNING | services.llm_review | Gemini market attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 06:02:15,311 | WARNING | services.llm_review | Gemini market attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 06:02:21,343 | INFO | __main__ | \U0001f9e0 Gemini market context: unavailable/skipped (HTTP 401)
2026-08-10 06:02:21,343 | INFO | __main__ | \U0001f9e0 Gemini signal review skipped: WAIT hourly status
2026-08-10 06:02:21,359 | WARNING | services.llm_review | Gemini news attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 06:02:24,391 | WARNING | services.llm_review | Gemini news attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 06:02:30,409 | INFO | __main__ | \U0001f9e0 Gemini news review: unavailable/skipped (HTTP 401)
2026-08-10 06:02:30,456 | WARNING | services.llm_review | Gemini macro attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 06:02:33,492 | WARNING | services.llm_review | Gemini macro attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 06:02:39,512 | INFO | __main__ | \U0001f9e0 Gemini macro: unavailable/skipped (HTTP 401)
2026-08-10 06:02:40,309 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/session_plans?select=%2A&order=analysis_run_at.desc&limit=12&symbol=eq.XAU%2FUSD&plan_ready=eq.True "HTTP/2 200 OK"
2026-08-10 06:02:40,309 | INFO | __main__ | Session-plan ladder skipped: plan not ready (status=NOT_READY, reason=BUY alignment from macro; but authority WEAK — only 1 aligned source(s), needs 2 (or 1 with both an aligned sweep and zone support)) and no unexpired day map to fall back on
2026-08-10 06:02:40,606 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&status=in.%28OPEN%2CPARTIAL%2CTP1_HIT%2CPENDING%29 "HTTP/2 200 OK"
2026-08-10 07:02:04,924 | INFO | DatabaseService | Database connected: Supabase
2026-08-10 07:02:05,980 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&status=in.%28OPEN%2CPARTIAL%2CTP1_HIT%2CPENDING%29 "HTTP/2 200 OK"
2026-08-10 07:02:06,335 | INFO | __main__ | Market data integrity for XAU/USD: source=mt5 type=historical_ohlc grade=HIGH signal_generation=True pending_activation=True
2026-08-10 07:02:06,616 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/macro_context?select=context&id=eq.latest&limit=1 "HTTP/2 200 OK"
2026-08-10 07:02:06,648 | INFO | __main__ | Running agent: macro_fundamental
2026-08-10 07:02:06,937 | INFO | services.news_feed_forexfactory | ForexFactory: loaded 27 USD events
2026-08-10 07:02:06,937 | INFO | __main__ | Running agent: technical
2026-08-10 07:02:07,000 | INFO | __main__ | Running agent: classical
2026-08-10 07:02:07,031 | INFO | __main__ | Running agent: smc
2026-08-10 07:02:07,031 | INFO | __main__ | Running agent: price_action
2026-08-10 07:02:07,031 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 07:02:07,093 | INFO | __main__ | Running agent: daily_bias
2026-08-10 07:02:07,937 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates?select=%2A&is_active=eq.True&symbol=eq.XAU%2FUSD "HTTP/2 200 OK"
2026-08-10 07:02:08,729 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates "HTTP/2 200 OK"
2026-08-10 07:02:09,011 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates "HTTP/2 200 OK"
2026-08-10 07:02:09,281 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates "HTTP/2 200 OK"
2026-08-10 07:02:10,017 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates "HTTP/2 200 OK"
2026-08-10 07:02:10,273 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates "HTTP/2 200 OK"
2026-08-10 07:02:11,045 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates "HTTP/2 200 OK"
2026-08-10 07:02:11,330 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates "HTTP/2 200 OK"
2026-08-10 07:02:11,623 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates "HTTP/2 200 OK"
2026-08-10 07:02:12,410 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates "HTTP/2 200 OK"
2026-08-10 07:02:13,240 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&order=created_at.desc&limit=20 "HTTP/2 200 OK"
2026-08-10 07:02:13,774 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/session_plans?select=%2A&order=analysis_run_at.desc&limit=12&symbol=eq.XAU%2FUSD "HTTP/2 200 OK"
2026-08-10 07:02:13,791 | INFO | __main__ | Session plan not ready for XAU/USD: primary thesis too weak for planning (dominance 43.6, return probability 54.7)
2026-08-10 07:02:14,079 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/session_plans "HTTP/2 201 Created"
2026-08-10 07:02:14,359 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/session_plans?select=payload&id=eq.SESSION_PLAN_20260810_070213_791704_e0912576&limit=1 "HTTP/2 200 OK"
2026-08-10 07:02:14,641 | INFO | httpx | HTTP Request: PATCH https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/session_plans?id=eq.SESSION_PLAN_20260810_070213_791704_e0912576 "HTTP/2 200 OK"
2026-08-10 07:02:14,922 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&order=created_at.desc&limit=100 "HTTP/2 200 OK"
2026-08-10 07:02:15,190 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&order=created_at.desc&limit=20 "HTTP/2 200 OK"
2026-08-10 07:02:15,485 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&or=%28and%28created_at.gte.2026-08-10T00%3A00%3A00Z%2Ccreated_at.lt.2026-08-11T00%3A00%3A00Z%29%2Cand%28closed_at.gte.2026-08-10T00%3A00%3A00Z%2Cclosed_at.lt.2026-08-11T00%3A00%3A00Z%29%29 "HTTP/2 200 OK"
2026-08-10 07:02:15,772 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&order=created_at.desc&limit=20 "HTTP/2 200 OK"
2026-08-10 07:02:16,094 | WARNING | services.llm_review | Gemini market attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 07:02:19,125 | WARNING | services.llm_review | Gemini market attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 07:02:25,165 | INFO | __main__ | \U0001f9e0 Gemini market context: unavailable/skipped (HTTP 401)
2026-08-10 07:02:25,165 | INFO | __main__ | \U0001f9e0 Gemini signal review skipped: WAIT hourly status
2026-08-10 07:02:25,222 | WARNING | services.llm_review | Gemini news attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 07:02:28,250 | WARNING | services.llm_review | Gemini news attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 07:02:34,264 | INFO | __main__ | \U0001f9e0 Gemini news review: unavailable/skipped (HTTP 401)
2026-08-10 07:02:34,312 | WARNING | services.llm_review | Gemini macro attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 07:02:37,377 | WARNING | services.llm_review | Gemini macro attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 07:02:43,388 | INFO | __main__ | \U0001f9e0 Gemini macro: unavailable/skipped (HTTP 401)
2026-08-10 07:02:44,392 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/session_plans?select=%2A&order=analysis_run_at.desc&limit=12&symbol=eq.XAU%2FUSD&plan_ready=eq.True "HTTP/2 200 OK"
2026-08-10 07:02:44,656 | INFO | __main__ | Reusing unexpired BUY day map for XAU/USD (built 2 min ago, expires 2026-08-10T15:01:04+00:00); this cycle could not rebuild one
2026-08-10 07:02:44,656 | INFO | __main__ | Revived day map expiry renewed: 2026-08-10T15:01:04+00:00 -> 2026-08-10T15:02:43+00:00 (orders judged by their own age, not the source map's)
2026-08-10 07:02:44,656 | INFO | __main__ | Session-plan ladder blocked by execution readiness: execution context is mixed: 3 support vs 1 opposition
2026-08-10 07:02:44,914 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&status=in.%28OPEN%2CPARTIAL%2CTP1_HIT%2CPENDING%29 "HTTP/2 200 OK"
2026-08-10 08:02:04,940 | INFO | DatabaseService | Database connected: Supabase
2026-08-10 08:02:05,811 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&status=in.%28OPEN%2CPARTIAL%2CTP1_HIT%2CPENDING%29 "HTTP/2 200 OK"
2026-08-10 08:02:06,147 | INFO | __main__ | Market data integrity for XAU/USD: source=mt5 type=historical_ohlc grade=HIGH signal_generation=True pending_activation=True
2026-08-10 08:02:06,413 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/macro_context?select=context&id=eq.latest&limit=1 "HTTP/2 200 OK"
2026-08-10 08:02:06,444 | INFO | __main__ | Running agent: macro_fundamental
2026-08-10 08:02:06,840 | INFO | services.news_feed_forexfactory | ForexFactory: loaded 27 USD events
2026-08-10 08:02:06,843 | INFO | __main__ | Running agent: technical
2026-08-10 08:02:06,900 | INFO | __main__ | Running agent: classical
2026-08-10 08:02:06,928 | INFO | __main__ | Running agent: smc
2026-08-10 08:02:06,934 | INFO | __main__ | Running agent: price_action
2026-08-10 08:02:06,935 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 08:02:06,991 | INFO | __main__ | Running agent: daily_bias
2026-08-10 08:02:07,245 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates?select=%2A&is_active=eq.True&symbol=eq.XAU%2FUSD "HTTP/2 200 OK"
2026-08-10 08:02:07,513 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates "HTTP/2 200 OK"
2026-08-10 08:02:07,781 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_state_events "HTTP/2 201 Created"
2026-08-10 08:02:08,038 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates "HTTP/2 200 OK"
2026-08-10 08:02:08,313 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_state_events "HTTP/2 201 Created"
2026-08-10 08:02:08,577 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates "HTTP/2 200 OK"
2026-08-10 08:02:08,839 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_state_events "HTTP/2 201 Created"
2026-08-10 08:02:09,100 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates "HTTP/2 200 OK"
2026-08-10 08:02:09,359 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates "HTTP/2 200 OK"
2026-08-10 08:02:09,662 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_state_events "HTTP/2 201 Created"
2026-08-10 08:02:10,365 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&order=created_at.desc&limit=20 "HTTP/2 200 OK"
2026-08-10 08:02:10,644 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/session_plans?select=%2A&order=analysis_run_at.desc&limit=12&symbol=eq.XAU%2FUSD "HTTP/2 200 OK"
2026-08-10 08:02:10,652 | INFO | __main__ | Session plan not ready for XAU/USD: primary quality 58.0 below planner floor 70.0
2026-08-10 08:02:10,911 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/session_plans "HTTP/2 201 Created"
2026-08-10 08:02:11,165 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/session_plans?select=payload&id=eq.SESSION_PLAN_20260810_080210_653870_3659612e&limit=1 "HTTP/2 200 OK"
2026-08-10 08:02:11,421 | INFO | httpx | HTTP Request: PATCH https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/session_plans?id=eq.SESSION_PLAN_20260810_080210_653870_3659612e "HTTP/2 200 OK"
2026-08-10 08:02:11,694 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&order=created_at.desc&limit=100 "HTTP/2 200 OK"
2026-08-10 08:02:12,444 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&order=created_at.desc&limit=20 "HTTP/2 200 OK"
2026-08-10 08:02:12,717 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&or=%28and%28created_at.gte.2026-08-10T00%3A00%3A00Z%2Ccreated_at.lt.2026-08-11T00%3A00%3A00Z%29%2Cand%28closed_at.gte.2026-08-10T00%3A00%3A00Z%2Cclosed_at.lt.2026-08-11T00%3A00%3A00Z%29%29 "HTTP/2 200 OK"
2026-08-10 08:02:12,993 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&order=created_at.desc&limit=20 "HTTP/2 200 OK"
2026-08-10 08:02:13,370 | WARNING | services.llm_review | Gemini market attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 08:02:16,398 | WARNING | services.llm_review | Gemini market attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 08:02:22,434 | INFO | __main__ | \U0001f9e0 Gemini market context: unavailable/skipped (HTTP 401)
2026-08-10 08:02:22,434 | INFO | __main__ | \U0001f9e0 Gemini signal review skipped: WAIT hourly status
2026-08-10 08:02:22,470 | WARNING | services.llm_review | Gemini news attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 08:02:25,496 | WARNING | services.llm_review | Gemini news attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 08:02:31,521 | INFO | __main__ | \U0001f9e0 Gemini news review: unavailable/skipped (HTTP 401)
2026-08-10 08:02:31,562 | WARNING | services.llm_review | Gemini macro attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 08:02:34,586 | WARNING | services.llm_review | Gemini macro attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 08:02:40,609 | INFO | __main__ | \U0001f9e0 Gemini macro: unavailable/skipped (HTTP 401)
2026-08-10 08:02:41,628 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/session_plans?select=%2A&order=analysis_run_at.desc&limit=12&symbol=eq.XAU%2FUSD&plan_ready=eq.True "HTTP/2 200 OK"
2026-08-10 08:02:41,902 | INFO | __main__ | Reusing unexpired BUY day map for XAU/USD (built 52 min ago, expires 2026-08-10T15:10:54+00:00); this cycle could not rebuild one
2026-08-10 08:02:41,903 | INFO | __main__ | Revived day map expiry renewed: 2026-08-10T15:10:54+00:00 -> 2026-08-10T16:02:40+00:00 (orders judged by their own age, not the source map's)
2026-08-10 08:02:41,905 | INFO | __main__ | Session-plan ladder blocked by execution readiness: map is valid but still waiting for stronger execution confirmation
2026-08-10 08:02:42,166 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&status=in.%28OPEN%2CPARTIAL%2CTP1_HIT%2CPENDING%29 "HTTP/2 200 OK"
2026-08-10 09:02:05,710 | WARNING | DatabaseService | Supabase credentials missing, using local fallback JSON
2026-08-10 09:02:06,711 | INFO | __main__ | Market data integrity for XAU/USD: source=mt5 type=historical_ohlc grade=HIGH signal_generation=True pending_activation=True
2026-08-10 09:02:07,229 | INFO | services.news_feed_forexfactory | ForexFactory: loaded 27 USD events
2026-08-10 09:02:07,237 | INFO | __main__ | Running agent: technical
2026-08-10 09:02:07,313 | INFO | __main__ | Running agent: classical
2026-08-10 09:02:07,346 | INFO | __main__ | Running agent: smc
2026-08-10 09:02:07,355 | INFO | __main__ | Running agent: price_action
2026-08-10 09:02:07,357 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 09:02:07,414 | INFO | __main__ | Exit agent book for XAU/USD: {'technical': 'WAIT 32.7', 'classical': 'WAIT 32', 'smc': 'WAIT 34', 'price_action': 'WAIT 33', 'multitimeframe': 'BUY 86', 'macro_fundamental': 'WAIT 0'}
2026-08-10 09:02:11,332 | INFO | __main__ | Running agent: macro_fundamental
2026-08-10 09:02:11,337 | INFO | __main__ | Running agent: technical
2026-08-10 09:02:11,395 | INFO | __main__ | Running agent: classical
2026-08-10 09:02:11,426 | INFO | __main__ | Running agent: smc
2026-08-10 09:02:11,433 | INFO | __main__ | Running agent: price_action
2026-08-10 09:02:11,434 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 09:02:11,496 | INFO | __main__ | Running agent: daily_bias
2026-08-10 09:02:16,596 | INFO | __main__ | Session plan not ready for XAU/USD: primary quality 60.0 below planner floor 70.0
2026-08-10 09:02:19,053 | WARNING | services.llm_review | Gemini market attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 09:02:22,100 | WARNING | services.llm_review | Gemini market attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 09:02:28,132 | INFO | __main__ | \U0001f9e0 Gemini market context: unavailable/skipped (HTTP 401)
2026-08-10 09:02:28,133 | INFO | __main__ | \U0001f9e0 Gemini signal review skipped: WAIT hourly status
2026-08-10 09:02:28,175 | WARNING | services.llm_review | Gemini news attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 09:02:31,205 | WARNING | services.llm_review | Gemini news attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 09:02:37,226 | INFO | __main__ | \U0001f9e0 Gemini news review: unavailable/skipped (HTTP 401)
2026-08-10 09:02:37,261 | WARNING | services.llm_review | Gemini macro attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 09:02:40,292 | WARNING | services.llm_review | Gemini macro attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 09:02:46,327 | INFO | __main__ | \U0001f9e0 Gemini macro: unavailable/skipped (HTTP 401)
2026-08-10 09:02:46,527 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 09:02:46,527 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 09:02:46,527 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 09:02:46,527 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 09:02:46,527 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 09:02:46,528 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 09:02:46,528 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 09:02:46,528 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
